operator,input_shapes,input_dtypes,call_count
aten::set_,"[[0],[],[],[],[]]","[""int"","""",""Scalar"",""ScalarList"",""ScalarList""]",4
aten::slice,"[[8192,1,128],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4
aten::slice,"[[8192,256],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4
aten::slice,"[[8192],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4
aten::to,"[[2],[],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",4
_moe_C::topk_softplus_sqrt,"[[16,6],[16,6],[16,6],[16,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",3
_moe_C::topk_softplus_sqrt,"[[2,6],[2,6],[2,6],[2,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",3
_moe_C::topk_softplus_sqrt,"[[4,6],[4,6],[4,6],[4,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",3
_moe_C::topk_softplus_sqrt,"[[8,6],[8,6],[8,6],[8,256],[],[],[],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"","""","""",""""]",3
aten::_to_copy,"[[1,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",3
aten::_to_copy,"[[1,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",3
aten::add,"[[1,1],[],[]]","[""float"",""double"",""Scalar""]",3
aten::as_strided,"[[1,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",3
aten::as_strided,"[[1,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",3
aten::as_strided,"[[1,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",3
aten::copy_,"[[1,16384],[1,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",3
aten::copy_,"[[1,4096],[1,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",3
aten::copy_,"[[1,4096],[1,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",3
aten::embedding,"[[16160,4096],[1],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",3
aten::empty_like,"[[1,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",3
aten::expand,"[[1,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",3
aten::flatten,"[[1,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",3
aten::index,"[[1,4096],[]]","[""c10::BFloat16"",""""]",3
aten::masked_fill_,"[[1,4096],[1,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",3
aten::mean,"[[1,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",3
aten::mul,"[[1,4096],[1,1]]","[""float"",""float""]",3
aten::mul,"[[1,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",3
aten::pow,"[[1,4096],[]]","[""float"",""Scalar""]",3
aten::repeat,"[[1,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",3
aten::reshape,"[[1,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",3
aten::reshape,"[[1,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",3
aten::reshape,"[[1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",3
aten::reshape,"[[1],[]]","[""bool"",""ScalarList""]",3
aten::result_type,"[[1,4096],[1,1]]","[""float"",""float""]",3
aten::result_type,"[[1,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",3
aten::rsqrt,"[[1,1]]","[""float""]",3
aten::squeeze,"[[1,4,1],[]]","[""float"",""Scalar""]",3
aten::to,"[[1,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",3
aten::to,"[[1],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",3
aten::unsqueeze,"[[1,4096],[]]","[""c10::BFloat16"",""Scalar""]",3
aten::unsqueeze,"[[1],[]]","[""bool"",""Scalar""]",3
aten::view,"[[1,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",3
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,"[[1],[1],[],[],[],[],[],[]]","[""int"",""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",3
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,"[[1],[1],[],[],[],[],[]]","[""int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",3
vllm_ir::rms_norm,"[[1,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",3
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50335,64,1,584],[1,1,128],[1],[64],[],[],[],[],[],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",2
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[64,64,1,584],[1,1,128],[1],[64],[],[],[],[],[],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",2
aten::_to_copy,"[[32,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",2
aten::_to_copy,"[[32,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",2
aten::_to_copy,"[[64,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",2
aten::_to_copy,"[[64,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",2
aten::add,"[[32,1],[],[]]","[""float"",""double"",""Scalar""]",2
aten::add,"[[64,1],[],[]]","[""float"",""double"",""Scalar""]",2
aten::alias,"[[1,128]]","[""int""]",2
aten::as_strided,"[[32,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",2
aten::as_strided,"[[32,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",2
aten::as_strided,"[[32,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",2
aten::as_strided,"[[64,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",2
aten::as_strided,"[[64,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",2
aten::as_strided,"[[64,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",2
aten::clamp_,"[[1,4096],[],[]]","[""int"",""Scalar"",""""]",2
aten::copy_,"[[0],[],[]]","[""bool"",""bool"",""Scalar""]",2
aten::copy_,"[[1,128],[1,128],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[1,4096],[1,4096],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[1,8192],[1,8192],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[133,2],[133,2],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[1],[],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[2],[2],[]]","[""int"",""int"",""Scalar""]",2
aten::copy_,"[[32,16384],[32,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",2
aten::copy_,"[[32,4096],[32,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",2
aten::copy_,"[[32,4096],[32,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",2
aten::copy_,"[[64,16384],[64,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",2
aten::copy_,"[[64,4096],[64,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",2
aten::copy_,"[[64,4096],[64,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",2
aten::diff,"[[2],[],[],[],[],[1]]","[""int"",""Scalar"",""Scalar"","""","""",""int""]",2
aten::diff,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""",""""]",2
aten::embedding,"[[16160,4096],[32],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",2
aten::embedding,"[[16160,4096],[64],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",2
aten::empty_like,"[[16,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::empty_like,"[[2,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::empty_like,"[[32,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::empty_like,"[[4,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::empty_like,"[[64,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::empty_like,"[[8,1],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",2
aten::expand,"[[32,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",2
aten::expand,"[[64,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",2
aten::fill_,"[[0,128],[]]","[""int"",""Scalar""]",2
aten::fill_,"[[0,4096],[]]","[""int"",""Scalar""]",2
aten::fill_,"[[0,8192],[]]","[""int"",""Scalar""]",2
aten::fill_,"[[0],[]]","[""bool"",""bool""]",2
aten::fill_,"[[0],[]]","[""int"",""Scalar""]",2
aten::fill_,"[[0],[]]","[""int"",""int""]",2
aten::fill_,"[[1],[]]","[""int"",""int""]",2
aten::flatten,"[[32,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",2
aten::flatten,"[[64,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",2
aten::index,"[[32,4096],[]]","[""c10::BFloat16"",""""]",2
aten::index,"[[64,4096],[]]","[""c10::BFloat16"",""""]",2
aten::lift_fresh,[[]],"[""bool""]",2
aten::lt,"[[1],[1]]","[""int"",""int""]",2
aten::masked_fill_,"[[32,4096],[32,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",2
aten::masked_fill_,"[[64,4096],[64,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",2
aten::max,[[1]],"[""int""]",2
aten::mean,"[[32,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",2
aten::mean,"[[64,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",2
aten::min,[[1]],"[""int""]",2
aten::mul,"[[32,4096],[32,1]]","[""float"",""float""]",2
aten::mul,"[[32,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",2
aten::mul,"[[64,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",2
aten::mul,"[[64,4096],[64,1]]","[""float"",""float""]",2
aten::pow,"[[32,4096],[]]","[""float"",""Scalar""]",2
aten::pow,"[[64,4096],[]]","[""float"",""Scalar""]",2
aten::repeat,"[[32,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::repeat,"[[64,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[32,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[32,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[32,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[32],[]]","[""bool"",""ScalarList""]",2
aten::reshape,"[[64,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[64,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[64,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::reshape,"[[64],[]]","[""bool"",""ScalarList""]",2
aten::result_type,"[[32,4096],[32,1]]","[""float"",""float""]",2
aten::result_type,"[[32,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",2
aten::result_type,"[[64,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",2
aten::result_type,"[[64,4096],[64,1]]","[""float"",""float""]",2
aten::rsqrt,"[[32,1]]","[""float""]",2
aten::rsqrt,"[[64,1]]","[""float""]",2
aten::squeeze,"[[32,4,1],[]]","[""float"",""Scalar""]",2
aten::squeeze,"[[64,4,1],[]]","[""float"",""Scalar""]",2
aten::sub,"[[1],[1],[],[1]]","[""int"",""int"",""Scalar"",""int""]",2
aten::to,"[[32,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",2
aten::to,"[[32],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",2
aten::to,"[[64,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",2
aten::to,"[[64],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",2
aten::unsqueeze,"[[1],[]]","[""int"",""Scalar""]",2
aten::unsqueeze,"[[32,4096],[]]","[""c10::BFloat16"",""Scalar""]",2
aten::unsqueeze,"[[32],[]]","[""bool"",""Scalar""]",2
aten::unsqueeze,"[[64,4096],[]]","[""c10::BFloat16"",""Scalar""]",2
aten::unsqueeze,"[[64],[]]","[""bool"",""Scalar""]",2
aten::view,"[[1,256],[]]","[""int"",""ScalarList""]",2
aten::view,"[[32,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::view,"[[32],[]]","[""bool"",""ScalarList""]",2
aten::view,"[[64,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",2
aten::view,"[[64],[]]","[""bool"",""ScalarList""]",2
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[32],[32],[32],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",2
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[64],[64],[64],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",2
vllm_ir::rms_norm,"[[32,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",2
vllm_ir::rms_norm,"[[64,4096],[4096],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""""]",2
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50335,64,1,584],[1,1,128],[1],[64],[],[],[50335,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50335,64,1,584],[1,1,128],[1],[64],[],[],[50335,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[64,64,1,584],[1,1,128],[1],[64],[],[],[64,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[64,64,1,584],[1,1,128],[1],[64],[],[],[64,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1
aten::_to_copy,"[[16,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[16,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[2,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[2,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[4,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[4,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[8,4096],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::_to_copy,"[[8,4096],[],[],[],[],[],[]]","[""float"",""Scalar"","""","""","""",""Scalar"",""""]",1
aten::add,"[[16,1],[],[]]","[""float"",""double"",""Scalar""]",1
aten::add,"[[2,1],[],[]]","[""float"",""double"",""Scalar""]",1
aten::add,"[[4,1],[],[]]","[""float"",""double"",""Scalar""]",1
aten::add,"[[8,1],[],[]]","[""float"",""double"",""Scalar""]",1
aten::as_strided,"[[16,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[16,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[16,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[2,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[2,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[2,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[4,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[8,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[8,4,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",1
aten::as_strided,"[[8,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",1
aten::copy_,"[[16,16384],[16,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[16,4096],[16,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",1
aten::copy_,"[[16,4096],[16,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[2,16384],[2,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[2,4096],[2,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",1
aten::copy_,"[[2,4096],[2,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[4,16384],[4,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[4,4096],[4,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",1
aten::copy_,"[[4,4096],[4,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[8,16384],[8,16384],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",1
aten::copy_,"[[8,4096],[8,4096],[]]","[""c10::BFloat16"",""float"",""Scalar""]",1
aten::copy_,"[[8,4096],[8,4096],[]]","[""float"",""c10::BFloat16"",""Scalar""]",1
aten::embedding,"[[16160,4096],[16],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[16160,4096],[2],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[16160,4096],[4],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::embedding,"[[16160,4096],[8],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",1
aten::empty_like,"[[16,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[2,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[4,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",1
aten::empty_like,"[[8,4096],[],[],[],[],[]]","[""float"",""Scalar"","""","""",""Scalar"",""""]",1
aten::expand,"[[16,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[2,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[4,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::expand,"[[8,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",1
aten::flatten,"[[16,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",1
aten::flatten,"[[2,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",1
aten::flatten,"[[4,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",1
aten::flatten,"[[8,4,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",1
aten::index,"[[16,4096],[]]","[""c10::BFloat16"",""""]",1
aten::index,"[[2,4096],[]]","[""c10::BFloat16"",""""]",1
aten::index,"[[4,4096],[]]","[""c10::BFloat16"",""""]",1
aten::index,"[[8,4096],[]]","[""c10::BFloat16"",""""]",1
aten::masked_fill_,"[[16,4096],[16,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",1
aten::masked_fill_,"[[2,4096],[2,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",1
aten::masked_fill_,"[[4,4096],[4,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",1
aten::masked_fill_,"[[8,4096],[8,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",1
aten::mean,"[[16,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",1
aten::mean,"[[2,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",1
aten::mean,"[[4,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",1
aten::mean,"[[8,4096],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]",1
aten::mul,"[[16,4096],[16,1]]","[""float"",""float""]",1
aten::mul,"[[16,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::mul,"[[2,4096],[2,1]]","[""float"",""float""]",1
aten::mul,"[[2,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::mul,"[[4,4096],[4,1]]","[""float"",""float""]",1
aten::mul,"[[4,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::mul,"[[8,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::mul,"[[8,4096],[8,1]]","[""float"",""float""]",1
aten::pow,"[[16,4096],[]]","[""float"",""Scalar""]",1
aten::pow,"[[2,4096],[]]","[""float"",""Scalar""]",1
aten::pow,"[[4,4096],[]]","[""float"",""Scalar""]",1
aten::pow,"[[8,4096],[]]","[""float"",""Scalar""]",1
aten::repeat,"[[16,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::repeat,"[[2,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::repeat,"[[4,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::repeat,"[[8,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[16,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[16,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[16,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[16],[]]","[""bool"",""ScalarList""]",1
aten::reshape,"[[2,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[2,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[2,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[2],[]]","[""bool"",""ScalarList""]",1
aten::reshape,"[[4,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[4,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[4],[]]","[""bool"",""ScalarList""]",1
aten::reshape,"[[8,1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[8,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[8,4096],[]]","[""c10::BFloat16"",""ScalarList""]",1
aten::reshape,"[[8],[]]","[""bool"",""ScalarList""]",1
aten::result_type,"[[16,4096],[16,1]]","[""float"",""float""]",1
aten::result_type,"[[16,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::result_type,"[[2,4096],[2,1]]","[""float"",""float""]",1
aten::result_type,"[[2,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::result_type,"[[4,4096],[4,1]]","[""float"",""float""]",1
aten::result_type,"[[4,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::result_type,"[[8,4096],[4096]]","[""c10::BFloat16"",""c10::BFloat16""]",1
aten::result_type,"[[8,4096],[8,1]]","[""float"",""float""]",1
aten::rsqrt,"[[16,1]]","[""float""]",1
aten::rsqrt,"[[2,1]]","[""float""]",1
aten::rsqrt,"[[4,1]]","[""float""]",1
aten::rsqrt,"[[8,1]]","[""float""]",1
aten::squeeze,"[[16,4,1],[]]","[""float"",""Scalar""]",1
aten::squeeze,"[[2,4,1],[]]","[""float"",""Scalar""]",1
aten::squeeze,"[[4,4,1],[]]","[""float"",""Scalar""]",1
aten::squeeze,"[[8,4,1],[]]","[""float"",""Scalar""]",1
aten::to,"[[16,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[16],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[2,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[2],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[4,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[4],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[8,4096],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::to,"[[8],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",1
aten::unsqueeze,"[[16,4096],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::unsqueeze,"[[16],[]]","[""bool"",""Scalar""]",1
aten::unsqueeze,"[[2,4096],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::unsqueeze,"[[2],[]]","[""bool"",""Scalar""]",1
aten::unsqueeze,"[[4,4096],[]]","[""c10::BFloat16"",""Scalar""]",1
aten::unsqueeze,"[[4],[]]","[""bool"",""Scalar""]",1
