category,gpu_event,attribution_status,operator,input_shapes,input_dtypes,event_count,duration_total_us
kernel,"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",attributed_shape_dtype,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[4096,2048],[4096,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",40,4194.303
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[64,1],[64,1],[]]","[""int"",""int"",""Scalar""]",2973,3894.574
kernel,moe_align_block_size_stage2_vec,attributed_shape_dtype,vllm::moe_forward_shared,"[[8192,2048],[8192,2048],[8192,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",1240,3839.660
kernel,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",attributed_shape_dtype,symm_mem::two_shot_all_reduce_,"[[8388608],[],[]]","[""c10::BFloat16"","""",""""]",41,3210.467
kernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""long int"",""int"",""Scalar""]",1981,3160.618
kernel,mm_kernel_general_host_tma,attributed_shape_dtype,aten::mm,"[[5089,2048],[2048,2048],[5089,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,3065.987
kernel,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",attributed_shape_dtype,symm_mem::two_shot_all_reduce_,"[[10422272],[],[]]","[""c10::BFloat16"","""",""""]",41,3002.754
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[65],[65],[]]","[""int"",""int"",""Scalar""]",3021,2999.971
kernel,masked_fill_kernel_kernel_rank_4,attributed_shape_dtype,aten::masked_fill_,"[[3,16,128,128],[3,1,1,1],[]]","[""float"",""bool"",""Scalar""]",870,2797.715
kernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",attributed_shape_dtype,aten::copy_,"[[3],[3],[]]","[""long int"",""int"",""Scalar""]",1831,2721.319
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[64,32],[64,32],[]]","[""int"",""int"",""Scalar""]",991,2638.990
kernel,zeros_kernel,attributed_shape_dtype,aten::zeros,"[[],[],[],[],[]]","[""ScalarList"",""Scalar"","""","""",""Scalar""]",2640,2574.394
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""int"",""int"",""Scalar""]",1982,2344.460
gpu_memcpy,Memcpy DtoH (Device -> Pinned),attributed_shape_dtype,aten::copy_,"[[64,1],[64,1],[]]","[""int"",""int"",""Scalar""]",991,2265.093
kernel,mm_kernel_general_host_tma,attributed_shape_dtype,aten::mm,"[[4096,2048],[2048,2048],[4096,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,2165.456
kernel,triton_red_fused_1,missing_external_id,,[],[],1024,1977.868
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""long int"",""long int"",""Scalar""]",1980,1969.929
kernel,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",attributed_shape_dtype,aten::index,"[[64],[]]","[""int"",""""]",1057,1957.189
kernel,embedding_kernel,attributed_shape_dtype,aten::embedding,"[[124160,2048],[64],[],[],[]]","[""c10::BFloat16"",""long int"",""Scalar"",""Scalar"",""Scalar""]",990,1794.482
kernel,triton_poi_fused_mul_sigmoid_view_0,missing_external_id,,[],[],1024,1743.700
kernel,moe_align_block_size_stage3,attributed_shape_dtype,vllm::moe_forward_shared,"[[8192,2048],[8192,2048],[8192,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",1240,1735.994
kernel,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",attributed_shape_dtype,aten::index,"[[64,2048],[]]","[""c10::BFloat16"",""""]",1007,1674.451
kernel,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,attributed_shape_dtype,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[5089,2048],[5089,2048],[2048],[5089,2048],[5089,2048],[5089,2048],[5089,2048],[5089,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",30,1582.497
kernel,sigmoid_forward_kernel_rank_1,attributed_shape_dtype,aten::sigmoid,"[[8192,1]]","[""c10::BFloat16""]",1240,1538.106
kernel,masked_fill_kernel_kernel_rank_2,attributed_shape_dtype,aten::masked_fill_,"[[64,2048],[64,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",990,1530.914
kernel,fused_sigmoid_gating_delta_rule_update_kernel,attributed_shape_dtype,vllm::qwen_gdn_attention_core,"[[5089,4096],[5089,16],[5089,16],[5089,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",30,1519.298
kernel,mm_kernel_general_host_tma,attributed_shape_dtype,aten::mm,"[[5089,2048],[2048,4608],[5089,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,1491.137
kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",attributed_shape_dtype,aten::copy_,"[[3,64],[3,64],[]]","[""long int"",""long int"",""Scalar""]",990,1445.844
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[5089,2048],[5089,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",122,1433.404
kernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",attributed_shape_dtype,aten::copy_,"[[4],[4],[]]","[""long int"",""int"",""Scalar""]",872,1361.176
kernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""int"",""long int"",""Scalar""]",991,1335.942
gpu_memcpy,Memcpy HtoD (Pageable -> Device),attributed_shape_dtype,aten::copy_,"[[3,64],[3,64],[]]","[""long int"",""long int"",""Scalar""]",990,1282.282
kernel,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,attributed_shape_dtype,triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[4096,2048],[4096,2048],[2048],[4096,2048],[4096,2048],[4096,2048],[4096,2048],[4096,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",30,1279.418
kernel,triton_poi_fused_2,missing_external_id,,[],[],1024,1276.608
kernel,triton_poi_fused_0,attributed_shape_dtype,triton_poi_fused_0,"[[3,8192],[1048576,64],[8192,32],[8192,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",310,1265.153
kernel,_causal_conv1d_fwd_kernel,attributed_shape_dtype,vllm::qwen_gdn_attention_core,"[[5089,4096],[5089,16],[5089,16],[5089,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",30,1262.298
kernel,mm_kernel_general_host_tma,attributed_shape_dtype,aten::mm,"[[4096,2048],[2048,4608],[4096,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,1252.411
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[64,2048],[64,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",990,1243.201
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,_C_custom_ar::all_reduce,"[[],[64,2048],[64,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",990,1228.063
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[5089,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,1198.396
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[64],[64],[]]","[""int"",""int"",""Scalar""]",991,1128.273
kernel,add_func_kernel_rank_1,attributed_shape_dtype,aten::add,"[[64],[64],[]]","[""long int"",""long int"",""Scalar""]",990,1119.905
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[4096,2048],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",122,1101.277
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""bool"",""bool"",""Scalar""]",991,1098.601
kernel,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,attributed_shape_dtype,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,"[[64],[64],[64],[],[],[],[],[],[]]","[""int"",""long int"",""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",990,1096.734
kernel,bitwise_not_func_kernel_rank_1,attributed_shape_dtype,aten::bitwise_not,[[3]],"[""bool""]",870,1090.394
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[5089,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,1085.752
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[5089,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,1084.343
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[4096,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,1054.871
gpu_memcpy,Memcpy DtoD (Device -> Device),attributed_shape_dtype,aten::copy_,"[[64],[64],[]]","[""long int"",""long int"",""Scalar""]",990,1043.841
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[4096,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,1040.826
gpu_memcpy,Memcpy HtoD (Pinned -> Device),attributed_shape_dtype,aten::copy_,"[[65],[65],[]]","[""int"",""int"",""Scalar""]",1056,1021.371
kernel,sub_func_tensor_scalar_kernel_rank_1,attributed_shape_dtype,aten::sub,"[[64],[],[]]","[""int"",""long int"",""Scalar""]",991,1014.806
kernel,_causal_conv1d_fwd_kernel,attributed_shape_dtype,vllm::qwen_gdn_attention_core,"[[4096,4096],[4096,16],[4096,16],[4096,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",30,1000.088
kernel,triton_poi_fused_mul_sigmoid_view_0,attributed_shape_dtype,triton_poi_fused_mul_sigmoid_view_0,"[[8192,8,256],[8192,2048],[8192,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",31,980.830
kernel,fill_scalar_kernel,attributed_shape_dtype,aten::fill_,"[[64],[]]","[""int"",""Scalar""]",1056,960.997
kernel,linear_kernel,attributed_shape_dtype,aten::linear,"[[4096,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,950.674
kernel,triton_poi_fused_5,attributed_shape_dtype,triton_poi_fused_5,"[[8192,32],[8192,16],[8192,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",620,921.403
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,18,16,128],[1,8174,16,128]],[]]","[""TensorList"",""Scalar""]",30,915.303
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,6,16,128],[1,8186,16,128]],[]]","[""TensorList"",""Scalar""]",30,914.692
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,10,16,128],[1,8182,16,128]],[]]","[""TensorList"",""Scalar""]",30,913.793
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,14,16,128],[1,8178,16,128]],[]]","[""TensorList"",""Scalar""]",30,913.764
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,4,16,128],[1,8188,16,128]],[]]","[""TensorList"",""Scalar""]",30,912.483
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,8,16,128],[1,8184,16,128]],[]]","[""TensorList"",""Scalar""]",30,912.105
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,24,16,128],[1,8168,16,128]],[]]","[""TensorList"",""Scalar""]",30,911.589
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,28,16,128],[1,8164,16,128]],[]]","[""TensorList"",""Scalar""]",30,911.105
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,20,16,128],[1,8172,16,128]],[]]","[""TensorList"",""Scalar""]",30,910.560
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,16,16,128],[1,8176,16,128]],[]]","[""TensorList"",""Scalar""]",30,910.307
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,30,16,128],[1,8162,16,128]],[]]","[""TensorList"",""Scalar""]",30,910.083
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,22,16,128],[1,8170,16,128]],[]]","[""TensorList"",""Scalar""]",30,909.637
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,32,16,128],[1,8160,16,128]],[]]","[""TensorList"",""Scalar""]",30,909.569
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,58,16,128],[1,8134,16,128]],[]]","[""TensorList"",""Scalar""]",30,909.301
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,3,16,128],[1,8189,16,128]],[]]","[""TensorList"",""Scalar""]",30,908.785
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,42,16,128],[1,8150,16,128]],[]]","[""TensorList"",""Scalar""]",30,908.537
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,12,16,128],[1,8180,16,128]],[]]","[""TensorList"",""Scalar""]",30,908.317
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,38,16,128],[1,8154,16,128]],[]]","[""TensorList"",""Scalar""]",30,908.132
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,34,16,128],[1,8158,16,128]],[]]","[""TensorList"",""Scalar""]",30,907.103
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,26,16,128],[1,8166,16,128]],[]]","[""TensorList"",""Scalar""]",30,906.815
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,56,16,128],[1,8136,16,128]],[]]","[""TensorList"",""Scalar""]",30,905.970
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,44,16,128],[1,8148,16,128]],[]]","[""TensorList"",""Scalar""]",30,905.300
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,40,16,128],[1,8152,16,128]],[]]","[""TensorList"",""Scalar""]",30,905.145
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,46,16,128],[1,8146,16,128]],[]]","[""TensorList"",""Scalar""]",30,905.144
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,50,16,128],[1,8142,16,128]],[]]","[""TensorList"",""Scalar""]",30,904.561
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,36,16,128],[1,8156,16,128]],[]]","[""TensorList"",""Scalar""]",30,904.448
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,48,16,128],[1,8144,16,128]],[]]","[""TensorList"",""Scalar""]",30,903.927
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,60,16,128],[1,8132,16,128]],[]]","[""TensorList"",""Scalar""]",30,903.829
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,52,16,128],[1,8140,16,128]],[]]","[""TensorList"",""Scalar""]",30,903.571
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,54,16,128],[1,8138,16,128]],[]]","[""TensorList"",""Scalar""]",30,902.999
kernel,cat_copy_func_kernel_4,attributed_shape_dtype,aten::cat,"[[[1,1,16,128],[1,8191,16,128]],[]]","[""TensorList"",""Scalar""]",30,902.772
