operator,input_shapes,input_dtypes,call_count
triton_poi_fused_0,"[[8192,8,256],[8192,2048],[8192,2048],[8192,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",279
triton_poi_fused_3,"[[8192,32],[8192,16],[8192,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",279
aten::as_strided,"[[4],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",235
aten::slice,"[[4],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",232
aten::_to_copy,"[[2],[],[],[],[],[],[]]","[""int"",""Scalar"","""","""","""",""Scalar"",""""]",213
aten::copy_,"[[2],[2],[]]","[""long int"",""int"",""Scalar""]",213
aten::to,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""""]",213
aten::as_strided,"[[33],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",202
aten::as_strided,"[[64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",198
aten::full,"[[],[],[],[],[],[]]","[""ScalarList"",""Scalar"",""Scalar"","""","""",""Scalar""]",198
aten::select,"[[64],[],[]]","[""int"",""Scalar"",""Scalar""]",198
aten::set_,"[[0],[],[],[],[]]","[""long int"","""",""Scalar"",""ScalarList"",""ScalarList""]",198
aten::slice,"[[64],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",198
aten::as_strided,"[[63],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",196
aten::_local_scalar_dense,[[]],"[""long int""]",195
aten::as_strided,"[[],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",195
aten::item,[[]],"[""long int""]",195
aten::sub,"[[3],[],[]]","[""int"",""long int"",""Scalar""]",193
aten::select,"[[63],[],[]]","[""int"",""Scalar"",""Scalar""]",192
aten::as_strided,"[[61],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",190
aten::select,"[[61],[],[]]","[""int"",""Scalar"",""Scalar""]",186
aten::as_strided,"[[59],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",184
aten::view,"[[2],[]]","[""long int"",""ScalarList""]",183
aten::reshape,"[[2],[]]","[""long int"",""ScalarList""]",182
aten::as_strided,"[[5089,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",180
aten::select,"[[59],[],[]]","[""int"",""Scalar"",""Scalar""]",180
aten::slice,"[[5089,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",180
aten::to,"[[2,16,128,128],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""""]",180
aten::as_strided,"[[57],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",178
aten::copy_,"[[4],[4],[]]","[""long int"",""long int"",""Scalar""]",177
aten::floor_divide,"[[3],[]]","[""int"",""long int""]",177
aten::sub,"[[4],[],[]]","[""int"",""long int"",""Scalar""]",175
aten::add,"[[3],[],[]]","[""int"",""long int"",""Scalar""]",174
aten::select,"[[57],[],[]]","[""int"",""Scalar"",""Scalar""]",174
aten::as_strided,"[[55],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::select,"[[55],[],[]]","[""int"",""Scalar"",""Scalar""]",168
aten::as_strided,"[[53],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",166
aten::select,"[[53],[],[]]","[""int"",""Scalar"",""Scalar""]",162
aten::empty_like,"[[4096,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",161
aten::empty_like,"[[5089,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",161
aten::as_strided,"[[51],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[67108864],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[83378176],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::slice,"[[67108864],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[83378176],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::view,"[[67108864],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[83378176],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::select,"[[51],[],[]]","[""int"",""Scalar"",""Scalar""]",156
aten::as_strided,"[[49],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",154
aten::select,"[[49],[],[]]","[""int"",""Scalar"",""Scalar""]",150
aten::as_strided,"[[47],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",148
aten::select,"[[47],[],[]]","[""int"",""Scalar"",""Scalar""]",144
aten::as_strided,"[[45],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",142
aten::select,"[[45],[],[]]","[""int"",""Scalar"",""Scalar""]",138
aten::as_strided,"[[43],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",136
aten::select,"[[43],[],[]]","[""int"",""Scalar"",""Scalar""]",132
aten::as_strided,"[[41],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",130
aten::select,"[[33],[],[]]","[""int"",""Scalar"",""Scalar""]",126
aten::select,"[[41],[],[]]","[""int"",""Scalar"",""Scalar""]",126
aten::as_strided,"[[39],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",124
aten::copy_,"[[3,8192],[3,8192],[]]","[""long int"",""long int"",""Scalar""]",124
aten::copy_,"[[4096,2048],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",122
aten::copy_,"[[5089,2048],[5089,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",122
aten::reshape,"[[10,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[12,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[14,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[16,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[18,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[20,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[22,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[24,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[26,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[28,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[3,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[30,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[32,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[34,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[36,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[38,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[4,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[40,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[42,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[44,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[46,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[48,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[50,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[52,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[54,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[56,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[58,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[6,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[60,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[62,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::reshape,"[[8,1024],[]]","[""c10::BFloat16"",""ScalarList""]",120
aten::select,"[[39],[],[]]","[""int"",""Scalar"",""Scalar""]",120
aten::as_strided,"[[37],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",118
aten::select,"[[37],[],[]]","[""int"",""Scalar"",""Scalar""]",114
aten::as_strided,"[[35],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",112
aten::select,"[[35],[],[]]","[""int"",""Scalar"",""Scalar""]",108
aten::fill_,"[[1],[]]","[""long int"",""Scalar""]",107
aten::as_strided,"[[17],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",106
aten::as_strided,"[[31],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",100
aten::lift_fresh,[[1]],"[""int""]",99
aten::set_,"[[0],[],[],[],[]]","[""int"","""",""Scalar"",""ScalarList"",""ScalarList""]",99
aten::sub,"[[3],[3],[]]","[""int"",""int"",""Scalar""]",99
aten::detach_,[[1]],"[""int""]",97
aten::to,"[[1],[],[],[],[],[]]","[""int"","""",""Scalar"",""Scalar"",""Scalar"",""""]",97
aten::_local_scalar_dense,[[]],"[""bool""]",96
aten::as_strided,"[[128],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",96
aten::as_strided,"[[],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",96
aten::copy_,"[[128,2],[128,2],[]]","[""int"",""int"",""Scalar""]",96
aten::fill_,"[[1],[]]","[""bool"",""Scalar""]",96
aten::is_nonzero,[[]],"[""bool""]",96
aten::item,[[]],"[""bool""]",96
aten::select,"[[31],[],[]]","[""int"",""Scalar"",""Scalar""]",96
aten::unsqueeze,"[[128],[]]","[""long int"",""Scalar""]",96
aten::empty_like,"[[4],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",95
aten::as_strided,"[[29],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",94
aten::copy_,"[[8192],[8192],[]]","[""long int"",""long int"",""Scalar""]",93
aten::reshape,"[[2],[]]","[""bool"",""ScalarList""]",91
aten::resolve_conj,[[3]],"[""int""]",91
aten::resolve_neg,[[3]],"[""int""]",91
aten::unsqueeze,"[[2],[]]","[""bool"",""Scalar""]",91
aten::view,"[[2],[]]","[""bool"",""ScalarList""]",91
aten::_index_put_impl_,"[[2,16,128,128],[],[],[],[]]","[""float"","""",""float"",""Scalar"",""Scalar""]",90
aten::_index_put_impl_,"[[3659,16,128,128],[],[2,16,128,128],[],[]]","[""float"","""",""float"",""Scalar"",""Scalar""]",90
aten::as_strided,"[[1,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[10,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[106496],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[114688],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[12,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[122880],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[12288],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[129],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",90
aten::as_strided,"[[131072],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[139264],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[14,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[147456],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[155648],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[16,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[163840],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[16384],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[172032],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[18,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[180224],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[188416],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[196608],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[2,1,1,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",90
aten::as_strided,"[[20,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[204800],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[212992],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[22,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[221184],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[229376],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[237568],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[24,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[245760],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[24576],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[253952],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[26,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[28,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[30,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[32,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[32768],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[34,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[36,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[38,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[4,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[40,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[40960],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[42,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[44,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[46,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[48,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[49152],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[50,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[5089,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[52,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[54,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[56,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[57344],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[58,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[6,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[60,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[62,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[65536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[73728],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[8,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[81920],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[90112],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::as_strided,"[[98304],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",90
aten::bitwise_not,[[2]],"[""bool""]",90
aten::copy_,"[[129,2],[129,2],[]]","[""int"",""int"",""Scalar""]",90
aten::empty_like,"[[2],[],[],[],[],[]]","[""bool"",""Scalar"","""","""",""Scalar"",""""]",90
aten::expand,"[[2,1,1,1],[],[]]","[""bool"",""ScalarList"",""Scalar""]",90
aten::index_put_,"[[2,16,128,128],[],[],[]]","[""float"","""",""float"",""Scalar""]",90
aten::index_put_,"[[3659,16,128,128],[],[2,16,128,128],[]]","[""float"","""",""float"",""Scalar""]",90
aten::masked_fill_,"[[2,16,128,128],[2,1,1,1],[]]","[""float"",""bool"",""Scalar""]",90
aten::reshape,"[[2,1,1],[]]","[""bool"",""ScalarList""]",90
aten::reshape,"[[2,1],[]]","[""bool"",""ScalarList""]",90
aten::select,"[[29],[],[]]","[""int"",""Scalar"",""Scalar""]",90
aten::slice,"[[106496],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[114688],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[122880],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[12288],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[131072],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[139264],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[147456],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[155648],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[163840],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[16384],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[172032],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[180224],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[188416],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[196608],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[204800],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[212992],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[221184],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[229376],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[237568],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[245760],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[24576],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[253952],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[32768],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[40960],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[49152],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[5089,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[57344],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[65536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[73728],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[81920],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[90112],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
