operator,input_shapes,input_dtypes,metadata_status,call_count
aten::view,"[[8192,1536],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,1333
aten::view,"[[8192,256],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,1333
aten::view,"[[8192,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,1333
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[8192,512],[],[],[8192,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1333
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8192,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,1333
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8192,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,1333
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8192,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,1333
vllm::fused_inv_rope_fp8_quant_kernel,"[[8192,8,512],[8192],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1333
vllm::moe_forward_shared,"[[8192,4096],[8192,4096],[8192,4096],[8192],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",shape_and_dtype,1333
aten::as_strided,"[[8192,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1302
aten::as_strided,"[[8192,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1302
aten::as_strided,"[[8192,64,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1302
aten::as_strided,"[[8192,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1302
aten::slice,"[[8192,64,128],[],[],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1302
aten::slice,"[[8192,64],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1302
aten::view,"[[8192,8192],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,1302
aten::as_strided,"[[3,512],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1292
aten::slice,"[[3,512],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1292
aten::as_strided,"[[3,128],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1255
aten::slice,"[[3,128],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1255
aten::add,"[[3],[3],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1248
aten::clamp,"[[3],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,1247
_moe_C::topk_softplus_sqrt,"[[8192,6],[8192,6],[8192,6],[8192,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",shape_and_dtype,1240
aten::as_strided,"[[8192,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1240
aten::as_strided,"[[3,5120,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1218
aten::slice,"[[3,5120,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1218
aten::empty_like,"[[3],[],[],[],[],[]]","[""int"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,1196
aten::floor_divide,"[[3],[]]","[""int"",""long int""]",shape_and_dtype,1192
aten::div,"[[3],[],[]]","[""int"",""long int"",""""]",shape_and_dtype,1189
aten::as_strided,"[[3,4128,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1160
aten::slice,"[[3,4128,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1160
aten::as_strided,"[[64],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1058
aten::index,"[[64],[]]","[""int"",""""]",shape_and_dtype,1058
aten::as_strided,"[[16160,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,1057
aten::copy_,"[[65],[65],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1057
aten::fill_,"[[64],[]]","[""int"",""Scalar""]",shape_and_dtype,1057
aten::flatten,"[[64,32768],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,1057
aten::lift_fresh,[[]],"[""bool""]",shape_and_dtype,1057
aten::t,"[[16160,4096]]","[""c10::BFloat16""]",shape_and_dtype,1057
aten::transpose,"[[16160,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,1057
aten::view,"[[64,32768],[]]","[""int"",""ScalarList""]",shape_and_dtype,1057
aten::copy_,"[[133,2],[133,2],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,1056
aten::fill_,"[[0],[]]","[""int"",""int""]",shape_and_dtype,1056
aten::copy_,"[[0],[],[]]","[""bool"",""bool"",""Scalar""]",shape_and_dtype,1029
aten::fill_,"[[0,128],[]]","[""int"",""Scalar""]",shape_and_dtype,1029
aten::fill_,"[[0,4096],[]]","[""int"",""Scalar""]",shape_and_dtype,1029
aten::fill_,"[[0,8192],[]]","[""int"",""Scalar""]",shape_and_dtype,1029
aten::fill_,"[[0],[]]","[""bool"",""bool""]",shape_and_dtype,1029
aten::clamp_,"[[64,4096],[],[]]","[""int"",""Scalar"",""""]",shape_and_dtype,1008
aten::lt,"[[64],[64]]","[""int"",""int""]",shape_and_dtype,1008
aten::alias,"[[64,128]]","[""int""]",shape_and_dtype,1007
aten::as_strided,"[[64,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,1007
aten::diff,"[[65],[],[],[],[],[64]]","[""int"",""Scalar"",""Scalar"","""","""",""int""]",shape_and_dtype,1007
aten::diff,"[[65],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""",""""]",shape_and_dtype,1007
aten::index,"[[64,4096],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,1007
aten::max,[[64]],"[""int""]",shape_and_dtype,1007
aten::min,[[64]],"[""int""]",shape_and_dtype,1007
aten::slice,"[[64,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,1007
aten::sub,"[[64],[64],[],[64]]","[""int"",""int"",""Scalar"",""int""]",shape_and_dtype,1007
aten::view,"[[64,256],[]]","[""int"",""ScalarList""]",shape_and_dtype,1007
aten::_to_copy,"[[64,129280],[],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""","""",""Scalar"",""""]",shape_and_dtype,991
aten::_to_copy,"[[64,1],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,991
aten::_to_copy,"[[64],[],[],[],[],[],[]]","[""long int"",""Scalar"","""","""","""",""Scalar"",""""]",shape_and_dtype,991
aten::_unsafe_view,"[[64,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,991
aten::add,"[[64],[64],[],[64]]","[""int"",""int"",""Scalar"",""int""]",shape_and_dtype,991
aten::add,"[[64],[64],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,991
aten::alias,"[[64,129280]]","[""c10::BFloat16""]",shape_and_dtype,991
aten::argmax,"[[64,129280],[],[]]","[""float"",""Scalar"",""Scalar""]",shape_and_dtype,991
aten::as_strided,"[[64,129280],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,991
aten::as_strided,"[[64,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,991
aten::as_strided,"[[64,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,991
aten::as_strided,"[[8,64,16160],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,991
aten::clone,"[[64,8,16160],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,128],[64,128],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,129280],[64,129280],[]]","[""float"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,1],[64,1],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,4096],[64,4096],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,8,16160],[64,8,16160],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,991
aten::copy_,"[[64,8192],[64,8192],[]]","[""int"",""int"",""Scalar""]",shape_and_dtype,991
aten::empty_like,"[[64,8,16160],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"","""","""",""Scalar""]",shape_and_dtype,991
aten::linear,"[[64,4096],[16160,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,991
aten::matmul,"[[64,4096],[4096,16160]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,991
aten::mm,"[[64,4096],[4096,16160]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,991
aten::movedim,"[[8,64,16160],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,991
aten::movedim,"[[8,64,16160],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",shape_and_dtype,991
aten::permute,"[[8,64,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,991
aten::reshape,"[[512,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,991
aten::select,"[[64,1],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,991
aten::squeeze,"[[64,1],[]]","[""long int"",""Scalar""]",shape_and_dtype,991
aten::sub,"[[64],[],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,991
aten::to,"[[64,129280],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,991
aten::to,"[[64,1],[],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",shape_and_dtype,991
aten::view,"[[512,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,991
aten::view,"[[64,8,16160],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,991
c10d::_allgather_base_,"[[512,16160],[64,16160],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"","""",""Scalar"",""Scalar""]",shape_and_dtype,991
record_param_comms,"[[64,16160],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"","""","""",""Scalar"","""",""ScalarList"",""ScalarList"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,991
vllm::all_gather,"[[64,16160],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""""]",shape_and_dtype,991
aten::add,"[[64],[64],[]]","[""long int"",""long int"",""Scalar""]",shape_and_dtype,990
aten::index_select,"[[2097152],[],[64],[64]]","[""int"",""Scalar"",""long int"",""int""]",shape_and_dtype,990
aten::lift_fresh,[[64]],"[""long int""]",shape_and_dtype,990
aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,730
aten::as_strided,"[[2048,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,693
aten::as_strided,"[[327680,128],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,693
aten::as_strided,"[[327680,4],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,693
aten::as_strided,"[[512,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,693
aten::numpy_T,"[[2048,4096]]","[""c10::BFloat16""]",shape_and_dtype,693
aten::numpy_T,"[[512,4096]]","[""c10::BFloat16""]",shape_and_dtype,693
aten::permute,"[[2048,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,693
aten::permute,"[[512,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,693
aten::reshape,"[[1310720],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,693
aten::reshape,"[[41943040],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",shape_and_dtype,693
aten::slice,"[[327680,128],[],[],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,693
aten::slice,"[[327680,4],[],[],[],[]]","[""unsigned char"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,693
aten::t,"[[64,4096]]","[""c10::BFloat16""]",shape_and_dtype,693
aten::transpose,"[[64,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,693
aten::view,"[[1310720],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,693
aten::view,"[[1310720],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,693
aten::view,"[[41943040],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",shape_and_dtype,693
aten::view,"[[41943040],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,693
aten::_reshape_alias,"[[50288,64,132],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",shape_and_dtype,672
aten::as_strided,"[[50288,64,132],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,672
aten::reshape,"[[1048576],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,672
aten::reshape,"[[50288,64,132],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,672
aten::unsqueeze,"[[50288,64,132],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,672
aten::view,"[[1048576],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,672
aten::view,"[[1048576],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,672
aten::select,"[[2],[],[]]","[""int"",""Scalar"",""Scalar""]",shape_and_dtype,661
aten::as_strided,"[[1024,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,660
aten::numpy_T,"[[1024,4096]]","[""c10::BFloat16""]",shape_and_dtype,660
aten::permute,"[[1024,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,660
aten::empty_like,"[[8192,64,128],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,651
aten::empty_like,"[[8192,64],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,651
aten::fill_,"[[8192,512],[]]","[""int"",""int""]",shape_and_dtype,651
aten::linear,"[[8192,4096],[64,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,651
aten::matmul,"[[8192,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,651
aten::mm,"[[8192,4096],[4096,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,651
aten::mm,"[[8192,4096],[4096,512],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,651
aten::mm,"[[8192,4096],[4096,64]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,651
aten::split_with_sizes,"[[8192,2048],[],[]]","[""float"",""ScalarList"",""Scalar""]",shape_and_dtype,651
aten::split_with_sizes,"[[8192,512],[],[]]","[""float"",""ScalarList"",""Scalar""]",shape_and_dtype,651
aten::to,"[[8192,8192],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,651
aten::view,"[[8192,64,128],[]]","[""c10::Float8_e4m3fn"",""Scalar""]",shape_and_dtype,651
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8192,1024],[8192,1024],[64,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,651
vllm::sparse_attn_indexer,"[[8192,4096],[],[50288,64,132],[8192,64,128],[],[],[8192,64],[],[],[],[],[],[],[8192,512],[],[]]","[""c10::BFloat16"","""",""unsigned char"",""c10::Float8_e4m3fn"","""","""",""float"",""Scalar"","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"",""Scalar""]",shape_and_dtype,651
aten::_reshape_alias,"[[50288,2,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",shape_and_dtype,640
aten::as_strided,"[[50288,2,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,640
aten::reshape,"[[50288,2,584],[]]","[""unsigned char"",""ScalarList""]",shape_and_dtype,640
aten::unsqueeze,"[[50288,2,584],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,640
aten::mm,"[[8192,4096],[4096,1024],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,620
aten::split_with_sizes,"[[8192,1024],[],[]]","[""float"",""ScalarList"",""Scalar""]",shape_and_dtype,620
aten::reshape,"[[7864320],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,609
aten::view,"[[15728640],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,609
aten::view,"[[3,5120,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,609
aten::view,"[[7864320],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,609
aten::reshape,"[[6340608],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,580
aten::view,"[[12681216],[]]","[""unsigned char"",""Scalar""]",shape_and_dtype,580
aten::view,"[[3,4128,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,580
aten::view,"[[6340608],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,580
aten::view,"[[4096,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,560
aten::view,"[[5089,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,560
aten::copy_,"[[8192],[8192],[]]","[""long int"",""long int"",""Scalar""]",shape_and_dtype,403
aten::new_empty,"[[24576,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,387
aten::new_empty,"[[30534,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,387
aten::new_empty,"[[4096,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,387
aten::new_empty,"[[5089,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar"","""","""",""""]",shape_and_dtype,387
aten::as_strided,"[[4],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,329
aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,314
aten::copy_,"[[8192],[8192],[]]","[""int"",""long int"",""Scalar""]",shape_and_dtype,310
aten::view,"[[4096,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,258
aten::view,"[[5089,4,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,258
aten::empty_strided,"[[],[],[],[],[],[]]","[""ScalarList"",""ScalarList"",""Scalar"",""Scalar"","""",""""]",shape_and_dtype,236
aten::slice,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,222
aten::as_strided,"[[32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,216
aten::as_strided,"[[100663296],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,215
aten::as_strided,"[[125067264],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,215
aten::as_strided,"[[4096,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,215
aten::as_strided,"[[5089,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,215
aten::slice,"[[100663296],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,215
aten::slice,"[[125067264],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,215
aten::slice,"[[4096,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,215
aten::slice,"[[5089,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,215
aten::as_strided,"[[16],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,212
aten::as_strided,"[[8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,210
aten::as_strided,"[[10],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[12],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[14],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[18],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[20],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[22],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[24],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[26],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[28],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[30],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[34],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
aten::as_strided,"[[36],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,208
