operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,runtime_cpu_duration_total_us,runtime_kernel_event_count,runtime_kernel_time_total_us,runtime_kernel_time_avg_per_call_us,runtime_kernel_time_pct_of_all_runtime_kernels,observed_in
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[1024,128],[1024,4],[1,128],[2]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,384.578,21,69.408,3.305,0.000284,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2047,128],[2047,4],[2,128],[3]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,42,669.246,42,147.138,3.503,0.000601,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2048,128],[2048,4],[2,128],[3]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,341.237,21,70.687,3.366,0.000289,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2839,128],[2839,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,345.476,21,72.769,3.465,0.000297,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2854,128],[2854,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,339.013,21,72.483,3.452,0.000296,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2868,128],[2868,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,348.775,21,75.267,3.584,0.000307,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2882,128],[2882,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,371.540,21,73.538,3.502,0.000300,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2896,128],[2896,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,376.532,21,74.528,3.549,0.000304,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2909,128],[2909,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,332.494,21,74.721,3.558,0.000305,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2921,128],[2921,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,348.596,21,75.362,3.589,0.000308,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2933,128],[2933,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,340.569,21,73.887,3.518,0.000302,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2945,128],[2945,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,333.932,21,74.692,3.557,0.000305,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2956,128],[2956,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,344.083,21,75.456,3.593,0.000308,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2966,128],[2966,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,332.577,21,74.754,3.560,0.000305,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2976,128],[2976,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,346.893,21,73.509,3.500,0.000300,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2986,128],[2986,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,350.287,21,75.779,3.609,0.000310,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[2995,128],[2995,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,344.982,21,73.855,3.517,0.000302,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3003,128],[3003,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,339.922,21,73.026,3.477,0.000298,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3011,128],[3011,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,358.274,21,73.926,3.520,0.000302,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3019,128],[3019,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,354.540,21,74.300,3.538,0.000303,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3026,128],[3026,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,335.628,21,74.929,3.568,0.000306,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3032,128],[3032,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,343.427,21,74.862,3.565,0.000306,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3038,128],[3038,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,342.446,21,75.117,3.577,0.000307,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3044,128],[3044,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,334.194,21,74.064,3.527,0.000303,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3049,128],[3049,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,348.491,21,75.377,3.589,0.000308,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3053,128],[3053,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,333.220,21,73.584,3.504,0.000301,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3057,128],[3057,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,343.088,21,77.008,3.667,0.000315,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3061,128],[3061,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,334.504,21,74.739,3.559,0.000305,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3064,128],[3064,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,331.220,21,74.451,3.545,0.000304,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3066,128],[3066,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,339.766,21,75.918,3.615,0.000310,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3068,128],[3068,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,340.119,21,73.585,3.504,0.000301,runtime
_C_cache_ops::cp_gather_indexer_k_quant_cache,"[[50288,64,132],[3070,128],[3070,4],[3,128],[4]]","[""unsigned char"",""c10::Float8_e4m3fn"",""unsigned char"",""int"",""int""]",0,21,328.827,21,73.520,3.501,0.000300,runtime
_C_custom_ar::all_reduce,"[[],[1,4096],[1,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87,0,0.000,0,0.000,0.000,0.000000,actual_capture
_C_custom_ar::all_reduce,"[[],[16,4096],[16,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87,0,0.000,0,0.000,0.000,0.000000,actual_capture
_C_custom_ar::all_reduce,"[[],[2,4096],[2,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87,0,0.000,0,0.000,0.000,0.000000,actual_capture
_C_custom_ar::all_reduce,"[[],[4,4096],[4,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87,0,0.000,0,0.000,0.000,0.000000,actual_capture
_C_custom_ar::all_reduce,"[[],[8,4096],[8,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50288,64,1,584],[1,1,128],[1],[64],[132,8],[2],[50288,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",19,19,1277.806,38,432.109,22.743,0.001765,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50288,64,1,584],[1,1,128],[1],[64],[132,8],[2],[50288,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",20,20,1375.770,40,483.498,24.175,0.001975,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50288,64,1,584],[1,1,128],[1],[64],[],[],[50288,2,1,584],[1,1,256],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,1,80.860,3,48.801,48.801,0.000199,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50288,64,1,584],[1,1,128],[1],[64],[],[],[50288,64,1,584],[1,1,512],[1],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,1,84.486,3,49.121,49.121,0.000201,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[1,1,64,512],[50288,64,1,584],[1,1,128],[1],[64],[],[],[],[],[],[],[],[1,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",2,2,195.219,6,97.154,48.577,0.000397,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[10,1,64,512],[50288,64,1,584],[10,1,128],[10],[64],[132,8],[11],[50288,2,1,584],[10,1,256],[10],[],[],[10,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,19,1255.814,38,438.757,23.092,0.001792,runtime
_flashmla_C::sparse_decode_fwd,"[[10,1,64,512],[50288,64,1,584],[10,1,128],[10],[64],[132,8],[11],[50288,64,1,584],[10,1,512],[10],[],[],[10,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,20,2706.780,40,563.563,28.178,0.002302,runtime
_flashmla_C::sparse_decode_fwd,"[[10,1,64,512],[50288,64,1,584],[10,1,128],[10],[64],[],[],[50288,2,1,584],[10,1,256],[10],[],[],[10,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,90.060,3,48.918,48.918,0.000200,runtime
_flashmla_C::sparse_decode_fwd,"[[10,1,64,512],[50288,64,1,584],[10,1,128],[10],[64],[],[],[50288,64,1,584],[10,1,512],[10],[],[],[10,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,86.309,3,54.676,54.676,0.000223,runtime
_flashmla_C::sparse_decode_fwd,"[[10,1,64,512],[50288,64,1,584],[10,1,128],[10],[64],[],[],[],[],[],[],[],[10,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",0,2,165.576,6,100.044,50.022,0.000409,runtime
_flashmla_C::sparse_decode_fwd,"[[12,1,64,512],[50288,64,1,584],[12,1,128],[12],[64],[132,8],[13],[50288,2,1,584],[12,1,256],[12],[],[],[12,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,19,1237.556,38,447.685,23.562,0.001829,runtime
_flashmla_C::sparse_decode_fwd,"[[12,1,64,512],[50288,64,1,584],[12,1,128],[12],[64],[132,8],[13],[50288,64,1,584],[12,1,512],[12],[],[],[12,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,20,1360.927,40,585.958,29.298,0.002393,runtime
_flashmla_C::sparse_decode_fwd,"[[12,1,64,512],[50288,64,1,584],[12,1,128],[12],[64],[],[],[50288,2,1,584],[12,1,256],[12],[],[],[12,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,85.279,3,51.062,51.062,0.000209,runtime
_flashmla_C::sparse_decode_fwd,"[[12,1,64,512],[50288,64,1,584],[12,1,128],[12],[64],[],[],[50288,64,1,584],[12,1,512],[12],[],[],[12,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,87.061,3,56.022,56.022,0.000229,runtime
_flashmla_C::sparse_decode_fwd,"[[12,1,64,512],[50288,64,1,584],[12,1,128],[12],[64],[],[],[],[],[],[],[],[12,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",0,2,165.097,6,99.661,49.831,0.000407,runtime
_flashmla_C::sparse_decode_fwd,"[[14,1,64,512],[50288,64,1,584],[14,1,128],[14],[64],[132,8],[15],[50288,2,1,584],[14,1,256],[14],[],[],[14,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,19,1246.260,38,453.125,23.849,0.001851,runtime
_flashmla_C::sparse_decode_fwd,"[[14,1,64,512],[50288,64,1,584],[14,1,128],[14],[64],[132,8],[15],[50288,64,1,584],[14,1,512],[14],[],[],[14,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,20,1342.363,40,604.295,30.215,0.002468,runtime
_flashmla_C::sparse_decode_fwd,"[[14,1,64,512],[50288,64,1,584],[14,1,128],[14],[64],[],[],[50288,2,1,584],[14,1,256],[14],[],[],[14,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,87.047,3,51.799,51.799,0.000212,runtime
_flashmla_C::sparse_decode_fwd,"[[14,1,64,512],[50288,64,1,584],[14,1,128],[14],[64],[],[],[50288,64,1,584],[14,1,512],[14],[],[],[14,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,90.052,3,57.267,57.267,0.000234,runtime
_flashmla_C::sparse_decode_fwd,"[[14,1,64,512],[50288,64,1,584],[14,1,128],[14],[64],[],[],[],[],[],[],[],[14,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",0,2,161.377,6,101.676,50.838,0.000415,runtime
_flashmla_C::sparse_decode_fwd,"[[16,1,64,512],[50288,64,1,584],[16,1,128],[16],[64],[132,8],[17],[50288,2,1,584],[16,1,256],[16],[],[],[16,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",19,19,1246.559,38,460.067,24.214,0.001879,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[16,1,64,512],[50288,64,1,584],[16,1,128],[16],[64],[132,8],[17],[50288,64,1,584],[16,1,512],[16],[],[],[16,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",20,20,1338.106,40,617.925,30.896,0.002524,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[16,1,64,512],[50288,64,1,584],[16,1,128],[16],[64],[],[],[50288,2,1,584],[16,1,256],[16],[],[],[16,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,1,83.403,3,50.902,50.902,0.000208,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[16,1,64,512],[50288,64,1,584],[16,1,128],[16],[64],[],[],[50288,64,1,584],[16,1,512],[16],[],[],[16,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,1,82.992,3,59.283,59.283,0.000242,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[16,1,64,512],[50288,64,1,584],[16,1,128],[16],[64],[],[],[],[],[],[],[],[16,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",2,2,167.090,6,102.379,51.190,0.000418,"actual_capture,runtime"
_flashmla_C::sparse_decode_fwd,"[[18,1,64,512],[50288,64,1,584],[18,1,128],[18],[64],[132,8],[19],[50288,2,1,584],[18,1,256],[18],[],[],[18,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,19,1315.695,38,447.526,23.554,0.001828,runtime
_flashmla_C::sparse_decode_fwd,"[[18,1,64,512],[50288,64,1,584],[18,1,128],[18],[64],[132,8],[19],[50288,64,1,584],[18,1,512],[18],[],[],[18,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,20,1541.178,40,616.514,30.826,0.002518,runtime
_flashmla_C::sparse_decode_fwd,"[[18,1,64,512],[50288,64,1,584],[18,1,128],[18],[64],[],[],[50288,2,1,584],[18,1,256],[18],[],[],[18,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,82.647,3,50.199,50.199,0.000205,runtime
_flashmla_C::sparse_decode_fwd,"[[18,1,64,512],[50288,64,1,584],[18,1,128],[18],[64],[],[],[50288,64,1,584],[18,1,512],[18],[],[],[18,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,82.664,3,58.388,58.388,0.000238,runtime
_flashmla_C::sparse_decode_fwd,"[[18,1,64,512],[50288,64,1,584],[18,1,128],[18],[64],[],[],[],[],[],[],[],[18,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",0,2,166.079,6,103.405,51.702,0.000422,runtime
_flashmla_C::sparse_decode_fwd,"[[2,1,64,512],[50288,64,1,584],[2,1,128],[2],[64],[132,8],[3],[50288,2,1,584],[2,1,256],[2],[],[],[2,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",19,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[2,1,64,512],[50288,64,1,584],[2,1,128],[2],[64],[132,8],[3],[50288,64,1,584],[2,1,512],[2],[],[],[2,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",20,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[2,1,64,512],[50288,64,1,584],[2,1,128],[2],[64],[],[],[50288,2,1,584],[2,1,256],[2],[],[],[2,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[2,1,64,512],[50288,64,1,584],[2,1,128],[2],[64],[],[],[50288,64,1,584],[2,1,512],[2],[],[],[2,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",1,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[2,1,64,512],[50288,64,1,584],[2,1,128],[2],[64],[],[],[],[],[],[],[],[2,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""","""","""","""",""Scalar"",""Scalar"",""c10::BFloat16""]",2,0,0.000,0,0.000,0.000,0.000000,actual_capture
_flashmla_C::sparse_decode_fwd,"[[20,1,64,512],[50288,64,1,584],[20,1,128],[20],[64],[132,8],[21],[50288,2,1,584],[20,1,256],[20],[],[],[20,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,19,1256.846,38,453.445,23.866,0.001852,runtime
_flashmla_C::sparse_decode_fwd,"[[20,1,64,512],[50288,64,1,584],[20,1,128],[20],[64],[132,8],[21],[50288,64,1,584],[20,1,512],[20],[],[],[20,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"",""int"",""int"",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,20,1346.806,40,638.402,31.920,0.002608,runtime
_flashmla_C::sparse_decode_fwd,"[[20,1,64,512],[50288,64,1,584],[20,1,128],[20],[64],[],[],[50288,2,1,584],[20,1,256],[20],[],[],[20,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,86.198,3,51.351,51.351,0.000210,runtime
_flashmla_C::sparse_decode_fwd,"[[20,1,64,512],[50288,64,1,584],[20,1,128],[20],[64],[],[],[50288,64,1,584],[20,1,512],[20],[],[],[20,1,64,512]]","[""c10::BFloat16"",""unsigned char"",""int"",""int"",""float"","""","""",""unsigned char"",""int"",""int"",""Scalar"",""Scalar"",""c10::BFloat16""]",0,1,87.313,3,60.020,60.020,0.000245,runtime
